x,y,z,th,ds
-0.383223733383997,0.3512829057922123,0.0,-0.45390291776454367,221.905324429781
-0.35135966845514166,0.35643212181946377,0.0,-0.45390291776454367,221.905324429781
-0.31700845818462864,0.3646049729517621,0.0,-0.45390291776454367,221.905324429781
-0.2821219119664486,0.37348165661223975,0.0,-0.45390291776454367,221.905324429781
-0.24740113661167681,0.3823912291339286,0.0,-0.45390291776454367,221.905324429781
-0.2121272194531873,0.39034329163347736,0.0,-0.45390291776454367,221.905324429781
-0.17658332336820626,0.39742582192096404,0.0,-0.45390291776454367,221.905324429781
-0.14005277560182808,0.4034882765899746,0.0,-0.45390291776454367,221.905324429781
-0.10394236397768214,0.4083180716580393,0.0,-0.45390291776454367,221.905324429781
-0.06779838405537258,0.4120029002238894,0.0,-0.45390291776454367,221.905324429781
-0.03193597866810971,0.41270455744723505,0.0,-0.45390291776454367,221.905324429781
0.0038432544874118404,0.4128977690727729,0.0,-0.45390291776454367,221.905324429781
0.040514200978131285,0.4110575066650736,0.0,-0.45390291776454367,221.905324429781
0.07534578182647945,0.40401733166189435,0.0,-0.45390291776454367,221.905324429781
0.11093761283089423,0.39673728930798435,0.0,-0.45390291776454367,221.905324429781
0.1460701311456263,0.38837959149753165,0.0,-0.45390291776454367,221.905324429781
0.1809465607204059,0.3807734764034709,0.0,-0.45390291776454367,221.905324429781
0.21571939172713808,0.371175593398743,0.0,-0.45390291776454367,221.905324429781
0.2502229155758404,0.3611473819032871,0.0,-0.45390291776454367,221.905324429781
0.28517380829843186,0.351215947739279,0.0,-0.45390291776454367,221.905324429781
0.31976381378793317,0.3425066986096856,0.0,-0.45390291776454367,221.905324429781
0.35469930577571485,0.3347912585179896,0.0,-0.45390291776454367,221.905324429781
0.3890926768422928,0.3256112313757642,0.0,-0.45390291776454367,221.905324429781
0.4241445442395748,0.320367947206879,0.0,-0.45390291776454367,221.905324429781
0.4595378427389059,0.3175116282595556,0.0,-0.45390291776454367,221.905324429781
0.4937293930323853,0.3191359891650292,0.0,-0.45390291776454367,221.905324429781
0.5288190701186998,0.32101243993379647,0.0,-0.45390291776454367,221.905324429781
0.5636455099807216,0.32557757639938967,0.0,-0.45390291776454367,221.905324429781
0.5993448668991271,0.3312218046121208,0.0,-0.45390291776454367,221.905324429781
0.6324817686856512,0.3422460915308621,0.0,-0.45390291776454367,221.905324429781
0.6640287653211625,0.3576343892036629,0.0,-0.45390291776454367,221.905324429781
0.6946520192900745,0.37629166375065254,0.0,-0.45390291776454367,221.905324429781
0.7220250140434469,0.3977804414984354,0.0,-0.45390291776454367,221.905324429781
0.7448633256990923,0.4222144740357765,0.0,-0.45390291776454367,221.905324429781
0.7635846724749791,0.45089370434551634,0.0,-0.45390291776454367,221.905324429781
0.7785912197868967,0.48273080708405985,0.0,-0.45390291776454367,221.905324429781
0.7882012946362116,0.51628557531735,0.0,-0.45390291776454367,221.905324429781
0.7931287384169351,0.5489835585680058,0.0,-0.45390291776454367,221.905324429781
0.7937341186357938,0.5759834004785561,0.0,-0.45390291776454367,221.905324429781
0.7940888760909648,0.5746987937413468,0.0,-0.5203262832508095,89.73341664441615
0.7997189993944827,0.5554417460794507,0.0,-0.27474966606755385,186.448814142372
0.8059982525092722,0.5381968057488711,0.0,-0.037945601383560075,160.3492443792616
0.8120331785221264,0.5297163370251688,0.0,0.15611275540097957,167.28893648206437
0.8163313883161855,0.5250055381203981,0.0,0.36421098120203754,195.93681083468888
0.8169243910834237,0.5243738569282275,0.0,0.36421098120203754,195.93681083468888
0.8204072453625258,0.522363082921493,0.0,0.36421098120203754,195.93681083468888
0.8208676259362623,0.5221507748517284,0.0,0.36421098120203754,195.93681083468888
0.8203937025339838,0.5227994673092928,0.0,0.36421098120203754,195.93681083468888
0.8218006221628625,0.5228119660657943,0.0,0.36421098120203754,195.93681083468888
0.8201426515163347,0.5221533524625988,0.0,0.36421098120203754,195.93681083468888
0.8199996000181277,0.5220179549464838,0.0,0.36421098120203754,195.93681083468888
0.8199999572387928,0.522013696533556,0.0,0.36421098120203754,195.93681083468888
0.820000307614057,0.5220094838140744,0.0,0.36421098120203754,195.93681083468888
0.8200006571061994,0.5220052612240137,0.0,0.36421098120203754,195.93681083468888
0.8200010062130623,0.5220010330710779,0.0,0.36421098120203754,195.93681083468888
0.8200013551996536,0.5219968017684263,0.0,0.36421098120203754,195.93681083468888
0.8200017042427805,0.5219925685914587,0.0,0.36421098120203754,195.93681083468888
0.8200020534409037,0.5219883343321554,0.0,0.36421098120203754,195.93681083468888
0.820002402849731,0.5219840994389394,0.0,0.36421098120203754,195.93681083468888
0.8200027525007816,0.5219798641657686,0.0,0.36421098120203754,195.93681083468888
0.8200031024118917,0.5219756286564776,0.0,0.36421098120203754,195.93681083468888
0.8200034525931573,0.5219713929925449,0.0,0.36421098120203754,195.93681083468888
0.8200038030502922,0.521967157220139,0.0,0.36421098120203754,195.93681083468888
0.8200041537865331,0.5219629213654369,0.0,0.36421098120203754,195.93681083468888
0.8200045048037139,0.5219586854432956,0.0,0.36421098120203754,195.93681083468888
0.8200048561028759,0.5219544494621607,0.0,0.36421098120203754,195.93681083468888
0.8200052076846103,0.5219502134268513,0.0,0.36421098120203754,195.93681083468888
0.8200055595492554,0.5219459773401305,0.0,0.36421098120203754,195.93681083468888
0.8200059116970051,0.5219417412035984,0.0,0.36421098120203754,195.93681083468888
0.8200062641279682,0.5219375050181958,0.0,0.36421098120203754,195.93681083468888
0.8200066168422193,0.5219332687844908,0.0,0.36421098120203754,195.93681083468888
0.8200069698397945,0.5219290325028405,0.0,0.36421098120203754,195.93681083468888
0.8200073231207201,0.521924796173483,0.0,0.36421098120203754,195.93681083468888
0.820007676685014,0.5219205597965878,0.0,0.36421098120203754,195.93681083468888
0.8200080305326892,0.5219163233722868,0.0,0.36421098120203754,195.93681083468888
0.8200083846637553,0.5219120869006908,0.0,0.36421098120203754,195.93681083468888
0.8200087390782217,0.5219078503818976,0.0,0.36421098120203754,195.93681083468888
0.8200090937760955,0.5219036138159964,0.0,0.36421098120203754,195.93681083468888
0.8200094487573846,0.5218993772030747,0.0,0.36421098120203754,195.93681083468888
0.8200098040220957,0.521895140543217,0.0,0.36421098120203754,195.93681083468888
0.8200101595702359,0.5218909038365064,0.0,0.36421098120203754,195.93681083468888
0.8200105154018118,0.5218866670830259,0.0,0.36421098120203754,195.93681083468888
0.8200108715168297,0.5218824302828575,0.0,0.36421098120203754,195.93681083468888
0.820011227915296,0.5218781934360833,0.0,0.36421098120203754,195.93681083468888
0.8200115845972179,0.5218739565427855,0.0,0.36421098120203754,195.93681083468888
0.8200119415626018,0.5218697196030454,0.0,0.36421098120203754,195.93681083468888
0.8200122988114549,0.5218654826169452,0.0,0.36421098120203754,195.93681083468888
0.8200126563437824,0.5218612455845667,0.0,0.36421098120203754,195.93681083468888
0.8200133722588885,0.5218527713813018,0.0,0.36421098120203754,195.93681083468888
0.8200133722588885,0.5218527713813018,0.0,0.36421098120203754,195.93681083468888
0.8200137306416799,0.5218485342105785,0.0,0.36421098120203754,195.93681083468888
0.8200140893079724,0.5218442969939039,0.0,0.36421098120203754,195.93681083468888
0.8200144482577719,0.5218400597313596,0.0,0.36421098120203754,195.93681083468888
0.8200148074910847,0.5218358224230284,0.0,0.36421098120203754,195.93681083468888
0.8200151670079177,0.5218315850689911,0.0,0.36421098120203754,195.93681083468888
0.8200155268082768,0.52182734766933,0.0,0.36421098120203754,195.93681083468888
0.8200158868921688,0.5218231102241264,0.0,0.36421098120203754,195.93681083468888
0.8200162472595997,0.5218188727334631,0.0,0.36421098120203754,195.93681083468888
0.8200166079105757,0.5218146351974208,0.0,0.36421098120203754,195.93681083468888
0.8200169688451033,0.5218103976160817,0.0,0.36421098120203754,195.93681083468888
0.8200173300631886,0.5218061599895278,0.0,0.36421098120203754,195.93681083468888
0.8200176915648381,0.521801922317841,0.0,0.36421098120203754,195.93681083468888
0.8200180533500576,0.521797684601103,0.0,0.36421098120203754,195.93681083468888
0.8200184154188538,0.5217934468393952,0.0,0.36421098120203754,195.93681083468888
0.8200187777712324,0.5217892090328006,0.0,0.36421098120203754,195.93681083468888
0.8200191404072,0.5217849711814004,0.0,0.36421098120203754,195.93681083468888
0.820019503326762,0.5217807332852765,0.0,0.36421098120203754,195.93681083468888
0.8200198665299254,0.5217764953445123,0.0,0.36421098120203754,195.93681083468888
0.8200202300166959,0.5217722573591883,0.0,0.36421098120203754,195.93681083468888
0.8200205937870795,0.5217680193293865,0.0,0.36421098120203754,195.93681083468888
0.8200209578410826,0.5217637812551883,0.0,0.36421098120203754,195.93681083468888
0.820021322178711,0.5217595431366766,0.0,0.36421098120203754,195.93681083468888
0.8200216867999708,0.521755304973933,0.0,0.36421098120203754,195.93681083468888
0.8200220517048686,0.5217510667670398,0.0,0.36421098120203754,195.93681083468888
0.8200224168934096,0.5217468285160776,0.0,0.36421098120203754,195.93681083468888
0.8200227823656001,0.5217425902211306,0.0,0.36421098120203754,195.93681083468888
0.8200231481214463,0.5217383518822788,0.0,0.36421098120203754,195.93681083468888
0.8200235141609535,0.5217341134996052,0.0,0.36421098120203754,195.93681083468888
0.8200238804841278,0.5217298750731916,0.0,0.36421098120203754,195.93681083468888
0.8200242470909754,0.5217256366031199,0.0,0.36421098120203754,195.93681083468888
0.820024613981502,0.5217213980894718,0.0,0.36421098120203754,195.93681083468888
0.8200249811557137,0.52171715953233,0.0,0.36421098120203754,195.93681083468888
0.8200253486136163,0.5217129209317762,0.0,0.36421098120203754,195.93681083468888
0.8200257163552152,0.5217086822878927,0.0,0.36421098120203754,195.93681083468888
0.8200260843805167,0.5217044436007614,0.0,0.36421098120203754,195.93681083468888
0.8200264526895267,0.5217002048704639,0.0,0.36421098120203754,195.93681083468888
0.8200268212822505,0.5216959660970821,0.0,0.36421098120203754,195.93681083468888
0.8200271901586939,0.5216917272806991,0.0,0.36421098120203754,195.93681083468888
0.8200275593188633,0.5216874884213966,0.0,0.36421098120203754,195.93681083468888
0.8200279287627634,0.5216832495192562,0.0,0.36421098120203754,195.93681083468888
0.8200282984904008,0.5216790105743605,0.0,0.36421098120203754,195.93681083468888
0.8200286685017804,0.5216747715867911,0.0,0.36421098120203754,195.93681083468888
0.8200290387969118,0.5216705325565809,0.0,0.36421098120203754,195.93681083468888
0.8200294093758297,0.5216662934834265,0.0,0.36421098120203754,195.93681083468888
0.8200297802385298,0.5216620543676364,0.0,0.36421098120203754,195.93681083468888
0.8200301513850171,0.5216578152092988,0.0,0.36421098120203754,195.93681083468888
0.8200305228152969,0.5216535760084952,0.0,0.36421098120203754,195.93681083468888
0.8200308945293749,0.5216493367653086,0.0,0.36421098120203754,195.93681083468888
0.820031266527257,0.5216450974798207,0.0,0.36421098120203754,195.93681083468888
0.8200316388089488,0.5216408581521133,0.0,0.36421098120203754,195.93681083468888
0.8200320113744557,0.52163661878227,0.0,0.36421098120203754,195.93681083468888
0.8200323842237833,0.5216323793703725,0.0,0.36421098120203754,195.93681083468888
0.8200327573569373,0.5216281399165019,0.0,0.36421098120203754,195.93681083468888
0.8200331307739226,0.521623900420741,0.0,0.36421098120203754,195.93681083468888
0.8200335044747448,0.5216196608831722,0.0,0.36421098120203754,195.93681083468888
0.82003387845941,0.5216154213038788,0.0,0.36421098120203754,195.93681083468888
0.8200342527279241,0.5216111816829413,0.0,0.36421098120203754,195.93681083468888
0.8200346272802912,0.5216069420204427,0.0,0.36421098120203754,195.93681083468888
0.8200350021165174,0.5216027023164646,0.0,0.36421098120203754,195.93681083468888
0.8200353772366078,0.5215984625710894,0.0,0.36421098120203754,195.93681083468888
0.8200357526405683,0.5215942227843997,0.0,0.36421098120203754,195.93681083468888
0.8200361283284037,0.5215899829564775,0.0,0.36421098120203754,195.93681083468888
0.8200365043001199,0.5215857430874046,0.0,0.36421098120203754,195.93681083468888
0.8200368805557222,0.5215815031772638,0.0,0.36421098120203754,195.93681083468888
0.8200372570952155,0.5215772632261375,0.0,0.36421098120203754,195.93681083468888
0.8200376339186051,0.5215730232341077,0.0,0.36421098120203754,195.93681083468888
0.8200380110258965,0.5215687832012561,0.0,0.36421098120203754,195.93681083468888
0.820038388417095,0.5215645431276656,0.0,0.36421098120203754,195.93681083468888
0.8200387660922056,0.5215603030134184,0.0,0.36421098120203754,195.93681083468888
0.8200391440512338,0.5215560628585965,0.0,0.36421098120203754,195.93681083468888
0.8200395222941845,0.5215518226632821,0.0,0.36421098120203754,195.93681083468888
0.8200399008210632,0.5215475824275594,0.0,0.36421098120203754,195.93681083468888
0.8200402796318749,0.5215433421515088,0.0,0.36421098120203754,195.93681083468888
0.8200406587266245,0.5215391018352137,0.0,0.36421098120203754,195.93681083468888
0.8200410381053176,0.5215348614787558,0.0,0.36421098120203754,195.93681083468888
0.820041417767959,0.5215306210822171,0.0,0.36421098120203754,195.93681083468888
0.8200417977145538,0.5215263806456801,0.0,0.36421098120203754,195.93681083468888
0.8200421779451074,0.5215221401692276,0.0,0.36421098120203754,195.93681083468888
0.8200425584596244,0.5215178996529418,0.0,0.36421098120203754,195.93681083468888
0.8200429392581099,0.5215136590969046,0.0,0.36421098120203754,195.93681083468888
0.8200433203405694,0.5215094185011991,0.0,0.36421098120203754,195.93681083468888
0.820043701707007,0.5215051778659076,0.0,0.36421098120203754,195.93681083468888
0.8200440833574277,0.5215009371911121,0.0,0.36421098120203754,195.93681083468888
0.8200444652918376,0.5214966964768952,0.0,0.36421098120203754,195.93681083468888
0.8200448475102415,0.5214924557233394,0.0,0.36421098120203754,195.93681083468888
0.8200452300126437,0.5214882149305266,0.0,0.36421098120203754,195.93681083468888
0.820045612799049,0.5214839740985402,0.0,0.36421098120203754,195.93681083468888
0.8200459958694628,0.5214797332274618,0.0,0.36421098120203754,195.93681083468888
0.8200463792238897,0.5214754923173741,0.0,0.36421098120203754,195.93681083468888
0.8200467628623342,0.5214712513683597,0.0,0.36421098120203754,195.93681083468888
0.8200471467848017,0.5214670103805008,0.0,0.36421098120203754,195.93681083468888
0.8200475309912968,0.5214627693538798,0.0,0.36421098120203754,195.93681083468888
0.8200479154818241,0.5214585282885804,0.0,0.36421098120203754,195.93681083468888
0.8200483002563885,0.5214542871846837,0.0,0.36421098120203754,195.93681083468888
0.8200486853149949,0.5214500460422731,0.0,0.36421098120203754,195.93681083468888
0.8200490706576476,0.5214458048614308,0.0,0.36421098120203754,195.93681083468888
0.820049456284352,0.521441563642238,0.0,0.36421098120203754,195.93681083468888
0.8200498421951128,0.5214373223847785,0.0,0.36421098120203754,195.93681083468888
0.8200502283899339,0.521433081089134,0.0,0.36421098120203754,195.93681083468888
0.8200506148688207,0.5214288397553876,0.0,0.36421098120203754,195.93681083468888
0.8200510016317772,0.521424598383622,0.0,0.36421098120203754,195.93681083468888
0.8200513886788087,0.5214203569739192,0.0,0.36421098120203754,195.93681083468888
0.8200517760099186,0.5214161155263618,0.0,0.36421098120203754,195.93681083468888
0.8200521636251135,0.521411874041033,0.0,0.36421098120203754,195.93681083468888
0.8200525515243966,0.5214076325180151,0.0,0.36421098120203754,195.93681083468888
0.8200529397077724,0.5214033909573902,0.0,0.36421098120203754,195.93681083468888
0.820053328175246,0.5213991493592408,0.0,0.36421098120203754,195.93681083468888
0.8200537169268216,0.52139490772365,0.0,0.36421098120203754,195.93681083468888
0.8200541059625038,0.5213906660506998,0.0,0.36421098120203754,195.93681083468888
0.8200544952822969,0.5213864243404738,0.0,0.36421098120203754,195.93681083468888
0.8200548848862051,0.5213821825930531,0.0,0.36421098120203754,195.93681083468888
0.8200552747742338,0.5213779408085216,0.0,0.36421098120203754,195.93681083468888
0.820055664946387,0.5213736989869605,0.0,0.36421098120203754,195.93681083468888
0.8200560554026689,0.5213694571284534,0.0,0.36421098120203754,195.93681083468888
0.8200564461430837,0.521365215233084,0.0,0.36421098120203754,195.93681083468888
0.8200568371676361,0.5213609733009332,0.0,0.36421098120203754,195.93681083468888
0.8200572284763303,0.5213567313320844,0.0,0.36421098120203754,195.93681083468888
0.8200576200691707,0.5213524893266196,0.0,0.36421098120203754,195.93681083468888
0.8200580119461616,0.5213482472846223,0.0,0.36421098120203754,195.93681083468888
0.8200584041073073,0.5213440052061746,0.0,0.36421098120203754,195.93681083468888
0.8200587965526119,0.5213397630913592,0.0,0.36421098120203754,195.93681083468888
0.82005918928208,0.5213355209402586,0.0,0.36421098120203754,195.93681083468888
0.8200595822957156,0.5213312787529555,0.0,0.36421098120203754,195.93681083468888
0.820059975593523,0.5213270365295329,0.0,0.36421098120203754,195.93681083468888
0.8200603691755063,0.5213227942700736,0.0,0.36421098120203754,195.93681083468888
0.8200607630416694,0.5213185519746601,0.0,0.36421098120203754,195.93681083468888
0.820061157192017,0.5213143096433757,0.0,0.36421098120203754,195.93681083468888
0.8200615516265531,0.5213100672763029,0.0,0.36421098120203754,195.93681083468888
0.8200619463452816,0.5213058248735241,0.0,0.36421098120203754,195.93681083468888
0.8200623413482083,0.5213015824351226,0.0,0.36421098120203754,195.93681083468888
0.8200627366353348,0.5212973399611804,0.0,0.36421098120203754,195.93681083468888
0.8200631322066654,0.5212930974517799,0.0,0.36421098120203754,195.93681083468888
0.8200635280622053,0.5212888549070048,0.0,0.36421098120203754,195.93681083468888
0.820063924201958,0.5212846123269367,0.0,0.36421098120203754,195.93681083468888
0.8200643206259272,0.5212803697116589,0.0,0.36421098120203754,195.93681083468888
0.8200647173341171,0.5212761270612543,0.0,0.36421098120203754,195.93681083468888
0.8200651143265327,0.5212718843758055,0.0,0.36421098120203754,195.93681083468888
0.8200655116031765,0.521267641655396,0.0,0.36421098120203754,195.93681083468888
0.8200659091640536,0.5212633989001076,0.0,0.36421098120203754,195.93681083468888
